[10/27/2025 12:05:43.201 AM] Action   || Name: gmail_log_scheduler || Trigger: found=1                              || Output: logged=0
[10/27/2025 10:43:34.414 AM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Nelda Hernandez $3.00 on 2025-08-26
[10/27/2025 10:43:34.414 AM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Megan Digiovanni $130.00 on 2025-08-26
[10/27/2025 10:43:34.414 AM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Pedro Savala $5.00 on 2025-08-27
[10/27/2025 10:43:34.414 AM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Jonathan Mcgeever $5.00 on 2025-08-27
[10/27/2025 10:43:34.414 AM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: NNT PETSMART # $32.46 on 2025-08-06
[10/27/2025 10:43:34.414 AM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Py Store Here Pantego $54.00 on 2025-08-20
[10/27/2025 10:43:34.414 AM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Megan Digiovanni $74.92 on 2025-07-30
[10/27/2025 10:43:34.414 AM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: TOMAHAWK LIVE TRAP $581.62 on 2025-05-12
[10/27/2025 10:43:34.430 AM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: TOMAHAWK LIVE TRAP $581.62 on 2025-05-12
[10/27/2025 10:43:34.430 AM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Richa  Desai $6.00 on 2025-10-22
[10/27/2025 10:43:34.430 AM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Sophia Herrera $5.00 on 2025-10-22
[10/27/2025 10:43:34.430 AM] Action   || Name: finance_skip_dup... || Trigger: buffer                               || Output: Muhammed  Abdalrahman $10.00 on 2025-10-22
[10/27/2025 10:43:42.895 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Cynthia griffith $10.00 on 2025-04-16
[10/27/2025 10:43:42.895 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Caleb Moran $4.00 on 2025-04-16
[10/27/2025 10:43:42.895 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Alberto $6.00 on 2025-04-16
[10/27/2025 10:43:42.895 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Jacob Sandoval $2.91 on 2025-04-16
[10/27/2025 10:43:42.895 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: tay $5.00 on 2025-04-16
[10/27/2025 10:43:42.895 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Nelda Hernandez $2.00 on 2025-04-16
[10/27/2025 10:43:42.895 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Maria Olds $10.00 on 2025-04-16
[10/27/2025 10:43:42.895 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Mario Rodriguez $3.00 on 2025-04-16
[10/27/2025 10:43:42.895 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Elisha Taylor $5.00 on 2025-04-16
[10/27/2025 10:43:42.895 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Jacob Sandoval $3.00 on 2025-04-16
[10/27/2025 10:43:42.895 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Isabella Klein $9.70 on 2025-08-26
[10/27/2025 10:43:42.895 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Nelda Hernandez $2.00 on 2025-08-26
[10/27/2025 10:43:42.895 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Troy Broome $1.00 on 2025-08-26
[10/27/2025 10:43:42.895 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Div Bits $2.00 on 2025-08-26
[10/27/2025 10:43:42.895 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Jacob Sandoval $1.00 on 2025-08-26
[10/27/2025 10:43:42.910 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Aubrey Cunningham $10.00 on 2025-08-26
[10/27/2025 10:43:42.910 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Maxwell Preston $5.00 on 2025-08-26
[10/27/2025 10:43:42.910 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Sophia Herrera $6.00 on 2025-08-26
[10/27/2025 10:43:42.910 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Miguel V $5.00 on 2025-08-26
[10/27/2025 10:43:42.910 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Nelda Hernandez $3.00 on 2025-08-26
[10/27/2025 10:43:42.910 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Megan Digiovanni $130.00 on 2025-08-26
[10/27/2025 10:43:42.910 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Pedro Savala $5.00 on 2025-08-27
[10/27/2025 10:43:42.910 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Jonathan Mcgeever $5.00 on 2025-08-27
[10/27/2025 10:43:42.910 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Axel Torres $24.25 on 2025-08-22
[10/27/2025 10:43:42.910 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: M. Padron $20.00 on 2025-08-26
[10/27/2025 10:43:42.910 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Addison Loera $8.00 on 2025-08-26
[10/27/2025 10:43:42.910 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Amber Thomas $5.00 on 2025-08-26
[10/27/2025 10:43:42.910 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Kathleen Cantu $1.00 on 2025-08-26
[10/27/2025 10:43:42.910 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Amber Thomas $3.00 on 2025-08-26
[10/27/2025 10:43:42.910 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Rob Jimenez $3.00 on 2025-08-26
[10/27/2025 10:43:42.926 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Daniel Brantley $3.00 on 2025-08-26
[10/27/2025 10:43:42.926 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Kristyn Jackson $9.00 on 2025-10-22
[10/27/2025 10:43:42.926 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Victoria Elkins $5.00 on 2025-10-22
[10/27/2025 10:43:42.926 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Alexander  Martinez $3.00 on 2025-10-22
[10/27/2025 10:43:42.926 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Emily Lanham $6.00 on 2025-10-22
[10/27/2025 10:43:42.926 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Mariah Hall $3.00 on 2025-10-22
[10/27/2025 10:43:42.926 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Kylie Crook $5.00 on 2025-09-16
[10/27/2025 10:43:42.926 AM] Action   || Name: finance_skip_dup... || Trigger: kind=income                          || Output: Jenny Nguyen $9.70 on 2025-09-03
[10/27/2025 10:43:43.989 AM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: Py Store Here Pantego $54.00 on 2025-04-20
[10/27/2025 10:43:44.005 AM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: j s $11.68 on 2025-04-22
[10/27/2025 10:43:44.005 AM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: Wix $25.98 on 2025-04-26
[10/27/2025 10:43:44.005 AM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: Wix $25.98 on 2025-08-26
[10/27/2025 10:43:44.005 AM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: Derek Fuentes $25.98 on 2025-08-26
[10/27/2025 10:43:44.005 AM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: Py Store Here Pantego $54.00 on 2025-08-20
[10/27/2025 10:43:44.005 AM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: Megan Digiovanni $47.62 on 2025-08-26
[10/27/2025 10:43:44.005 AM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: NNT PETSMART # $32.46 on 2025-08-06
[10/27/2025 10:43:44.005 AM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: Megan Digiovanni $74.92 on 2025-07-30
[10/27/2025 10:43:44.005 AM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: TOMAHAWK LIVE TRAP $581.62 on 2025-05-11
[10/27/2025 10:43:44.005 AM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: Py Store Here Pantego $54.00 on 2025-05-20
[10/27/2025 10:43:44.005 AM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: Derek Fuentes $72.45 on 2025-05-23
[10/27/2025 10:43:44.005 AM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: Wix $25.98 on 2025-05-26
[10/27/2025 10:43:44.005 AM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: Megan Digiovanni $89.91 on 2025-10-05
[10/27/2025 10:43:44.005 AM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: DOMINO'S $60.57 on 2025-09-09
[10/27/2025 10:43:44.005 AM] Action   || Name: finance_skip_dup... || Trigger: kind=expense                         || Output: Derek Fuentes $20.00 on 2025-09-10
[10/27/2025 10:43:53.010 AM] Message  || User: emlenisgremlin      || Channel: #pet-pictures                        || Content: the vet says shes just fat ❤️
[10/27/2025 10:43:57.021 AM] Message  || User: simplyshadow171295  || Channel: #pictures-of-the-cats                || Content: happy national black cat day to tax evasion
[10/27/2025 10:43:58.095 AM] Action   || Name: image_intake        || Trigger: channel=551084964318543904           || Output: rows=1
[10/27/2025 10:44:13.581 AM] Message  || User: m_digio             || Channel: #pet-pictures                        || Content: I love bald tummies
[10/27/2025 10:44:18.775 AM] Message  || User: m_digio             || Channel: #pet-pictures                        || Content: They're so warm
[10/27/2025 10:44:29.421 AM] Message  || User: m_digio             || Channel: #pet-pictures                        || Content: Fat is love
[10/27/2025 10:44:39.988 AM] React+   || User: nostalgicsapphic    || Channel: #purrley-pawsitive-pussy-pals        || emoji=😆; msg="at least it puts me in the mood 2 just f..." by slayc127
[10/27/2025 10:44:42.236 AM] React+   || User: nostalgicsapphic    || Channel: #purrley-pawsitive-pussy-pals        || emoji=🔥; msg="gaskeeping girllighting" by slayc127
[10/27/2025 10:44:42.636 AM] Message  || User: emlenisgremlin      || Channel: #pet-pictures                        || Content: she is full of love!!
[10/27/2025 10:45:21.077 AM] React+   || User: the_frog.sorcerer   || Channel: #pet-pictures                        || emoji=❤️; msg="Fat is love" by m_digio
[10/27/2025 10:45:42.627 AM] React+   || User: m_digio             || Channel: #pictures-of-the-cats                || emoji=❤️; msg="happy national black cat day to tax evas..." by simplyshadow17...
[10/27/2025 10:46:09.619 AM] React+   || User: slayc127            || Channel: #pet-pictures                        || emoji=❤️; msg="my big girl!!!" by emlenisgremlin
[10/27/2025 10:46:14.571 AM] React+   || User: slayc127            || Channel: #pet-pictures                        || emoji=😆; msg="the vet says shes just fat ❤️" by emlenisgremlin
[10/27/2025 10:48:51.615 AM] Message  || User: not_d3fault_1420    || Channel: #pictures-of-the-cats                || Content: (no text; attachments=1)
[10/27/2025 10:48:52.617 AM] Action   || Name: image_intake        || Trigger: channel=551084964318543904           || Output: rows=1
[10/27/2025 10:49:09.069 AM] React+   || User: slayc127            || Channel: #pictures-of-the-cats                || emoji=😆; msg=1432395634950017064
[10/27/2025 10:49:41.627 AM] React+   || User: reyesthighs         || Channel: #yapper-committee                    || emoji=😭; msg="craziest experience of going to an eye d..." by adeyumii
[10/27/2025 10:49:46.341 AM] React+   || User: reyesthighs         || Channel: #yapper-committee                    || emoji=😭; msg="https://tenor.com/view/fmj-full-metal-ja..." by yaeji
[10/27/2025 10:50:28.074 AM] Message  || User: reyesthighs         || Channel: #yapper-committee                    || Content: I hunger
[10/27/2025 10:50:29.848 AM] Message  || User: reyesthighs         || Channel: #yapper-committee                    || Content: BUT
