[10/23/2025 12:03:47.527 AM] Message  || User: m_digio             || Channel: #bot-spam                            || Content: Stupid
[10/23/2025 09:24:15.071 AM] Message  || User: slayc127            || Channel: #pictures-of-the-cats                || Content: hes so rotund
[10/23/2025 09:24:33.973 AM] React+   || User: simplyshadow171295  || Channel: #pictures-of-the-cats                || emoji=😭; msg="you are Not entering the army brochacho" by baseketballin
[10/23/2025 09:27:54.968 AM] React+   || User: bubblebee5866       || Channel: #pet-pictures                        || emoji=😭; msg="Someone missed me" by m_digio
[10/23/2025 09:29:04.796 AM] React+   || User: bubblebee5866       || Channel: #pictures-of-the-cats                || emoji=❤️; msg=1430735793818701937
[10/23/2025 09:29:10.999 AM] React+   || User: bubblebee5866       || Channel: #pictures-of-the-cats                || emoji=❤️; msg=1430736038506008577
[10/23/2025 09:29:40.111 AM] Message  || User: adeyumii            || Channel: #events                              || Content: for the nov bakesale i might make puppy chow/muddy buddies, wallet p...
[10/23/2025 09:30:43.864 AM] React+   || User: .bettercalljack     || Channel: #yapper-committee                    || emoji=😭; msg=1430920221044244601
[10/23/2025 09:30:56.328 AM] Message  || User: .bettercalljack     || Channel: #events                              || Content: YES YES YES YES THE DAZZLINGS YES YES YES
[10/23/2025 09:31:17.218 AM] React+   || User: .bettercalljack     || Channel: #events                              || emoji=🔥; msg="I am not attending but you need the Hocu..." by reyesthighs
[10/23/2025 09:31:17.380 AM] React+   || User: .bettercalljack     || Channel: #events                              || emoji=🔥; msg="And of course the classic monster mash, ..." by reyesthighs
[10/23/2025 09:31:18.961 AM] React+   || User: .bettercalljack     || Channel: #events                              || emoji=🔥; msg="and I Put A Spell On You from Hocus Pocu..." by reyesthighs
[10/23/2025 09:31:19.687 AM] React+   || User: .bettercalljack     || Channel: #events                              || emoji=🔥; msg="some beetlejuice the musical would be ni..." by slayc127
[10/23/2025 09:31:23.059 AM] React+   || User: bubblebee5866       || Channel: #pictures-of-the-cats                || emoji=😭; msg="you are Not entering the army brochacho" by baseketballin
[10/23/2025 09:32:22.976 AM] Message  || User: .bettercalljack     || Channel: #events                              || Content: Are fnaf songs on the table if so put the og the living tombstone ones
[10/23/2025 09:32:32.731 AM] React+   || User: .bettercalljack     || Channel: #pictures-of-the-cats                || emoji=❤️; msg="tried to catch him while he was in his y..." by slayc127
[10/23/2025 09:32:40.556 AM] React+   || User: .bettercalljack     || Channel: #pictures-of-the-cats                || emoji=😭; msg="you are Not entering the army brochacho" by baseketballin
[10/23/2025 09:35:18.931 AM] React+   || User: moineau_l.oiseau    || Channel: #yapper-committee                    || emoji=😭; msg="i bought a 5th talk talking witch and my..." by kcreepertux04
[10/23/2025 09:35:57.728 AM] React+   || User: moineau_l.oiseau    || Channel: #yapper-committee                    || emoji=🤣; msg="https://tenor.com/view/some-men-just-wan..." by kcreepertux04
[10/23/2025 09:42:07.292 AM] Message  || User: lemonelon_          || Channel: #feeding-team                        || Content: wait so we are covered Thanksgiving week ? bc i will not be in campus
[10/23/2025 09:42:07.292 AM] Action   || Name: feed_pending_set    || Trigger: ch=643586809166561310; user=96362... || Output: stations=West Campus; text=wait so we are covered Thanksgiving week ?...
[10/23/2025 09:42:49.503 AM] React+   || User: spitonme            || Channel: #events                              || emoji=🐙; msg="YES YES YES YES THE DAZZLINGS YES YES YE..." by .bettercalljack
[10/23/2025 09:43:06.471 AM] Message  || User: spitonme            || Channel: #events                              || Content: slap discord by the living tombstones there too
[10/23/2025 09:43:13.776 AM] Message  || User: m_digio             || Channel: #feeding-team                        || Content: Yes the whole week Monday-Sunday
[10/23/2025 09:44:35.931 AM] Message  || User: slayc127            || Channel: #events                              || Content: YES BECAUSE I SAID SO
[10/23/2025 09:45:38.993 AM] Message  || User: .bettercalljack     || Channel: #events                              || Content: Every tlt fnaf song up to "i cant fix you"
[10/23/2025 09:46:06.171 AM] Message  || User: slayc127            || Channel: #purrley-pawsitive-pussy-pals        || Content: guys i am killing it
[10/23/2025 09:46:17.788 AM] Message  || User: slayc127            || Channel: #purrley-pawsitive-pussy-pals        || Content: all of my sources for this project are ironically all by women or fe...
[10/23/2025 09:46:17.911 AM] Message  || User: nostalgicsapphic    || Channel: #purrley-pawsitive-pussy-pals        || Content: by it do u mean god
[10/23/2025 09:46:21.463 AM] React+   || User: nostalgicsapphic    || Channel: #purrley-pawsitive-pussy-pals        || emoji=🔥; msg="all of my sources for this project are i..." by slayc127
[10/23/2025 09:46:23.221 AM] React+   || User: nostalgicsapphic    || Channel: #purrley-pawsitive-pussy-pals        || emoji=🎉; msg="all of my sources for this project are i..." by slayc127
[10/23/2025 09:46:26.498 AM] Message  || User: slayc127            || Channel: #purrley-pawsitive-pussy-pals        || Content: (i just finished my bibliography tentatively)
[10/23/2025 09:46:30.129 AM] Message  || User: slayc127            || Channel: #purrley-pawsitive-pussy-pals        || Content: that too!
[10/23/2025 09:46:31.859 AM] React+   || User: nostalgicsapphic    || Channel: #purrley-pawsitive-pussy-pals        || emoji=🥳; msg="(i just finished my bibliography tentati..." by slayc127
[10/23/2025 09:46:34.940 AM] React+   || User: baseketballin       || Channel: #pictures-of-the-cats                || emoji=❤️; msg=1430735793818701937
[10/23/2025 09:53:31.653 AM] Message  || User: adeyumii            || Channel: #feeding-team                        || Content: ok if we are still out of food and people need me to cover ( i have ...
[10/23/2025 09:53:31.659 AM] Action   || Name: intent_router_error || Trigger: type=AttributeError                  || Output: 'IntentRouter' object has no attribute '_stations_from_schedule'
[10/23/2025 09:53:42.650 AM] Message  || User: adeyumii            || Channel: #feeding-team                        || Content: just let me know before the sun starts to set
[10/23/2025 09:54:01.347 AM] Message  || User: adeyumii            || Channel: #feeding-team                        || Content: zen + hop are off limits for me ( i dont like going to hop)
[10/23/2025 09:54:01.361 AM] Action   || Name: feed_pending_set    || Trigger: ch=643586809166561310; user=47432... || Output: stations=HOP,Mary Kay and Zen; text=zen + hop are off limits for me (...
[10/23/2025 09:59:32.465 AM] Message  || User: m_digio             || Channel: #pictures-of-the-cats                || Content: Who's got that picture of vincent full body in mouth full eating food?
[10/23/2025 09:59:42.970 AM] Message  || User: slayc127            || Channel: #pictures-of-the-cats                || Content: (no text; attachments=3)
[10/23/2025 09:59:43.593 AM] Action   || Name: image_intake        || Trigger: channel=551084964318543904           || Output: rows=3
[10/23/2025 10:00:13.479 AM] React+   || User: m_digio             || Channel: #pictures-of-the-cats                || emoji=❤️; msg=1430933715005079744
[10/23/2025 10:02:18.254 AM] React+   || User: not_d3fault_1420    || Channel: #yapper-committee                    || emoji=‼️; msg="Y’all i’ve couponed my way into getting ..." by kcreepertux04
[10/23/2025 10:03:30.138 AM] Message  || User: adeyumii            || Channel: #pictures-of-the-cats                || Content: waved the michael
[10/23/2025 10:03:30.705 AM] Action   || Name: image_intake        || Trigger: channel=551084964318543904           || Output: rows=3
[10/23/2025 10:03:37.774 AM] Message  || User: adeyumii            || Channel: #pictures-of-the-cats                || Content: Look in stuff I've sent
[10/23/2025 10:05:55.872 AM] Message  || User: m_digio             || Channel: #purrley-pawsitive-pussy-pals        || Content: Cel!!!!
[10/23/2025 10:06:14.357 AM] React+   || User: nostalgicsapphic    || Channel: #purrley-pawsitive-pussy-pals        || emoji=😆; msg="Cel!!!!" by m_digio
[10/23/2025 10:06:54.979 AM] React+   || User: slayc127            || Channel: #purrley-pawsitive-pussy-pals        || emoji=😆; msg="Cel!!!!" by m_digio
[10/23/2025 10:07:07.759 AM] React+   || User: slayc127            || Channel: #pictures-of-the-cats                || emoji=😭; msg="waved the michael" by adeyumii
[10/23/2025 10:09:06.575 AM] Message  || User: adeyumii            || Channel: #pictures-of-the-cats                || Content: @Megan [Feeding Head & PR]
[10/23/2025 10:10:04.906 AM] Message  || User: adeyumii            || Channel: #pictures-of-the-cats                || Content: here too
[10/23/2025 10:10:54.429 AM] Message  || User: m_digio             || Channel: #pictures-of-the-cats                || Content: He's fr so cute
[10/23/2025 10:11:05.580 AM] Message  || User: m_digio             || Channel: #pictures-of-the-cats                || Content: I used sbcf picture
[10/23/2025 10:11:13.066 AM] Message  || User: m_digio             || Channel: #pictures-of-the-cats                || Content: I think that's his name at least
[10/23/2025 10:11:16.560 AM] Message  || User: m_digio             || Channel: #pictures-of-the-cats                || Content: (no text; attachments=1)
[10/23/2025 10:11:17.253 AM] Action   || Name: image_intake        || Trigger: channel=551084964318543904           || Output: rows=1
[10/23/2025 10:11:24.996 AM] Message  || User: adeyumii            || Channel: #pictures-of-the-cats                || Content: shitbag cuntface ye
[10/23/2025 10:11:56.984 AM] Message  || User: adeyumii            || Channel: #pictures-of-the-cats                || Content: his censored name is steve tho if ur using for public stuff
[10/23/2025 10:12:16.294 AM] React+   || User: m_digio             || Channel: #pictures-of-the-cats                || emoji=❤️; msg="his censored name is steve tho if ur usi..." by adeyumii
[10/23/2025 10:12:37.332 AM] Message  || User: adeyumii            || Channel: #cat-name-ideas                      || Content: next two kittens at lot 50 will by billy and joel
[10/23/2025 10:12:39.826 AM] React+   || User: not_d3fault_1420    || Channel: #yapper-committee                    || emoji=😭; msg=1430920221044244601
[10/23/2025 10:12:43.148 AM] Edit     || User: adeyumii            || Channel: #cat-name-ideas                      || next two kittens at lot 50 will by billy and joel -> next two kittens at lot ...
[10/23/2025 10:12:45.095 AM] React+   || User: .bettercalljack     || Channel: #pictures-of-the-cats                || emoji=❤️; msg=1430933715005079744
